bodydearword.feature,bodyform.feature,bodyhtml.feature,bodymultipart.feature,bodynumchars.feature,bodynumfunctionwords.feature,bodynumuniqwords.feature,bodynumwords.feature,bodyrichness.feature,bodysuspensionword.feature,bodyverifyyouraccountphrase.feature,externalsabinary.feature,externalsascore.feature,scriptjavascript.feature,scriptonclick.feature,scriptpopup.feature,scriptstatuschange.feature,scriptunmodalload.feature,senddiffreplyto.feature,sendnumwords.feature,sendunmodaldomain.feature,subjectbankword.feature,subjectdebitword.feature,subjectfwdword.feature,subjectnumchars.feature,subjectnumwords.feature,subjectreplyword.feature,subjectrichness.feature,subjectverifyword.feature,urlatchar.feature,urlbaglink.feature,urlip.feature,urlnumdomains.feature,urlnumexternallink.feature,urlnumimagelink.feature,urlnuminternallink.feature,urlnumip.feature,urlnumlink.feature,urlnumperiods.feature,urlnumport.feature,urlport.feature,urltwodoains.feature,urlunmodalbaglink.feature,urlwordclicklink.feature,urlwordherelink.feature,urlwordloginlink.feature,urlwordupdatelink.feature,class
0,0,1,1,3512,2,444,850,0.242027,0,0,1,20.4,0,0,0,0,0,0,0,0,1,0,0,40,7,0,0.175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,1,3486,0,438,851,0.244119,0,0,1,17.5,0,0,0,0,0,0,0,0,1,0,0,73,15,0,0.205479,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,575,0,101,132,0.229565,0,0,1,20.5,0,0,0,0,0,0,0,0,1,0,0,30,5,0,0.166667,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,phish
0,0,1,1,3508,4,428,851,0.242588,0,0,1,20.6,0,0,0,0,0,0,0,0,1,0,0,70,15,0,0.214286,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,731,0,127,165,0.225718,0,0,1,17.6,0,0,0,0,0,0,0,0,1,0,0,59,10,0,0.169492,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,phish
0,0,1,1,3528,0,435,851,0.241213,0,0,1,19.1,0,0,0,0,0,0,0,0,1,0,0,69,14,0,0.202899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,1,3557,4,439,851,0.239247,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,22,3,0,0.136364,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,764,0,131,178,0.232984,0,0,1,14.1,0,0,0,0,0,0,0,0,1,0,0,34,5,0,0.147059,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,phish
0,0,1,1,3553,2,437,851,0.239516,0,0,1,19.4,0,0,0,0,0,0,0,0,1,0,0,63,14,0,0.222222,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,1,3497,2,440,853,0.243923,0,0,1,20.1,0,0,0,0,0,0,0,0,1,0,0,71,15,0,0.211268,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,1,4379,0,447,842,0.192281,0,0,1,14.8,0,0,0,0,0,0,0,0,1,0,0,26,6,0,0.230769,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,792,0,138,184,0.232323,0,0,1,14.6,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0.138889,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,phish
0,0,1,1,4247,2,446,839,0.197551,0,0,1,18.4,0,0,0,0,0,0,0,0,1,0,0,42,8,0,0.190476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,753,0,130,171,0.227092,0,0,1,11.7,0,0,0,0,0,0,0,0,1,0,0,61,14,0,0.229508,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,phish
0,0,1,1,4306,0,442,843,0.195773,0,0,1,17.9,0,0,0,0,0,0,0,0,1,0,0,56,13,0,0.232143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,1,4301,4,455,846,0.196698,0,0,1,21.4,0,0,0,0,0,0,0,0,1,0,0,57,13,0,0.22807,0,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,0,phish
0,0,1,0,734,0,131,167,0.22752,0,0,1,17.3,0,0,0,0,0,0,0,0,1,0,0,33,6,0,0.181818,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,phish
0,0,1,1,4242,2,439,845,0.199198,0,0,1,25.6,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0.107143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,1072,1,170,251,0.234142,0,0,1,19,0,0,0,0,0,0,0,0,1,0,0,77,15,0,0.194805,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,phish
0,0,1,0,680,0,114,161,0.236765,0,0,1,21.5,0,0,0,0,0,0,0,0,1,0,0,40,7,0,0.175,0,0,0,0,1,1,1,0,0,1,8,0,0,0,0,0,0,0,0,phish
0,0,1,0,609,0,106,143,0.234811,0,0,1,19.7,0,0,0,0,0,0,0,0,0,0,0,48,11,0,0.229167,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,phish
0,0,1,0,647,0,117,148,0.228748,0,0,1,19.3,0,0,0,0,0,0,0,0,1,0,0,36,6,0,0.166667,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,125,0,21,27,0.216,0,0,1,20.5,0,0,0,0,0,1,0,0,1,0,0,42,6,0,0.142857,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,phish
0,0,1,0,135,0,23,29,0.214815,0,0,1,19.5,0,0,0,0,0,1,0,0,1,0,0,20,3,0,0.15,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,127,0,21,27,0.212598,0,0,1,11.5,0,0,0,0,0,1,0,0,1,0,0,43,8,0,0.186047,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
1,0,1,0,1271,9,91,268,0.210858,1,0,1,5.3,0,0,0,0,0,1,0,0,0,0,0,39,5,0,0.128205,0,0,0,0,2,2,0,0,0,3,4,0,0,1,0,0,0,0,0,phish
0,0,1,0,708,0,126,167,0.235876,0,0,1,19.9,0,0,0,0,0,0,0,0,1,0,0,65,14,0,0.215385,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,611,1,101,140,0.229133,0,0,1,24.1,0,0,0,0,0,0,0,0,0,0,0,21,2,0,0.095238,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,923,0,146,207,0.224269,0,0,1,22.1,0,0,0,0,0,0,0,0,1,0,0,62,14,0,0.225806,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,832,1,139,191,0.229567,0,0,1,17.9,0,0,0,0,0,0,0,0,0,0,0,51,12,0,0.235294,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,783,0,132,177,0.226054,0,0,1,12.3,0,0,0,0,0,0,0,0,1,0,0,33,6,0,0.181818,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,705,0,125,164,0.232624,0,0,1,22.4,0,0,0,0,0,0,0,0,1,0,0,48,11,0,0.229167,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,136,0,22,29,0.213235,0,0,1,17.4,0,0,0,0,0,1,0,0,1,0,0,37,6,0,0.162162,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,828,0,142,193,0.233092,0,0,1,22,0,0,0,0,0,0,0,0,1,0,0,67,14,0,0.208955,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,638,0,102,146,0.22884,0,0,1,20.7,0,0,0,0,0,0,0,0,1,0,0,69,14,0,0.202899,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,558,0,95,120,0.215054,0,0,1,18.1,0,0,0,0,0,0,0,0,1,0,0,76,15,0,0.197368,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,1002,0,162,228,0.227545,0,0,1,22,0,0,0,0,0,0,0,0,1,0,0,45,6,0,0.133333,0,0,0,0,2,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,5000,2,218,1075,0.215,0,0,1,27.1,0,0,0,0,0,0,0,0,0,0,0,34,6,0,0.176471,0,0,0,1,3,13,1,0,10,13,23,0,0,1,0,0,0,0,0,phish
0,0,1,0,141,0,23,30,0.212766,0,0,1,17.4,0,0,0,0,0,1,0,0,1,0,0,20,4,0,0.2,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,137,0,21,28,0.20438,0,0,1,22.1,0,0,0,0,0,1,0,0,1,0,0,33,6,0,0.181818,0,0,0,0,1,1,1,0,0,1,4,0,0,0,0,0,0,0,0,phish
0,0,1,0,136,0,22,29,0.213235,0,0,1,16.2,0,0,0,0,0,1,0,0,1,0,0,44,6,0,0.136364,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,126,0,20,27,0.214286,0,0,1,17.4,0,0,0,0,0,1,0,0,1,0,0,27,5,0,0.185185,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,529,0,99,122,0.230624,0,0,1,17.5,0,0,0,0,0,0,0,0,1,0,0,73,17,0,0.232877,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,632,0,106,138,0.218354,0,0,1,18.1,0,0,0,0,0,0,0,0,1,0,0,59,13,0,0.220339,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,603,0,99,131,0.217247,0,0,1,17.3,0,0,0,0,0,0,0,0,1,0,0,61,14,0,0.229508,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,607,1,108,132,0.217463,0,0,1,16.7,0,0,0,0,0,0,0,0,1,0,0,38,5,0,0.131579,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,892,0,145,211,0.236547,0,0,1,21.3,0,0,0,0,0,0,0,0,1,0,0,69,15,0,0.217391,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,578,1,107,140,0.242215,0,0,1,23.8,0,0,0,0,0,0,0,0,1,0,0,65,13,0,0.2,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,595,0,107,143,0.240336,0,0,1,20.7,0,0,0,0,0,0,0,0,1,0,0,53,13,0,0.245283,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,685,0,114,147,0.214599,0,0,1,20.9,0,0,0,0,0,0,0,0,1,0,0,63,13,0,0.206349,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,phish
0,0,1,0,689,1,120,160,0.232221,0,0,1,17.3,0,0,0,0,0,0,0,0,1,0,0,71,15,0,0.211268,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,phish
1,0,1,0,932,13,105,186,0.199571,0,0,1,27.1,0,1,0,0,0,1,0,0,0,0,0,16,2,0,0.125,0,0,0,1,1,1,0,0,1,1,5,0,0,0,0,0,0,0,0,phish
1,0,1,0,586,0,101,139,0.237201,0,0,1,15.4,0,0,0,0,0,0,0,0,1,0,0,42,7,0,0.166667,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,4965,2,216,1070,0.215509,0,0,1,17.5,0,0,0,0,0,1,0,0,0,0,0,46,8,0,0.173913,0,0,0,1,2,12,1,0,10,13,4,0,0,0,0,0,0,0,0,phish
0,0,1,0,743,0,125,169,0.227456,0,0,1,20.4,0,0,0,0,0,0,0,0,1,0,0,74,12,0,0.162162,0,0,0,0,1,1,1,0,0,1,8,0,0,1,0,0,0,0,0,phish
0,0,1,0,677,1,111,150,0.221566,0,0,1,20.9,0,0,0,0,0,0,0,0,1,0,0,71,15,0,0.211268,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,591,0,106,143,0.241963,0,0,1,19.9,0,0,0,0,0,0,0,0,1,0,0,32,5,0,0.15625,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
1,0,1,0,688,0,121,153,0.222384,0,0,1,22.4,0,0,0,0,0,0,0,0,1,0,0,74,17,0,0.22973,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,809,1,139,180,0.222497,0,0,1,19.9,0,0,0,0,0,0,0,0,0,0,0,43,10,0,0.232558,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,639,0,104,135,0.211268,0,0,1,20.7,0,0,0,0,0,0,0,0,1,0,0,33,5,0,0.151515,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,674,0,111,153,0.227003,0,0,1,20.6,0,0,0,0,0,0,0,0,1,0,0,85,16,0,0.188235,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,669,0,109,146,0.218236,0,0,1,20.6,0,0,0,0,0,1,0,0,1,0,0,57,13,0,0.22807,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,137,0,22,29,0.211679,0,0,1,23.1,0,0,0,0,0,1,0,0,1,0,0,30,6,0,0.2,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,712,0,125,160,0.224719,0,0,1,17.3,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0.208333,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,828,1,134,189,0.228261,0,0,1,16.3,0,0,0,0,0,0,0,0,1,0,0,32,5,0,0.15625,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,776,0,124,170,0.219072,0,0,1,15.7,0,0,0,0,0,0,0,0,1,0,0,59,13,0,0.220339,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,725,1,126,174,0.24,0,0,1,16.7,0,0,0,0,0,0,0,0,0,0,0,66,12,0,0.181818,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,616,0,105,140,0.227273,0,0,1,14.1,0,0,0,0,0,0,0,0,0,0,0,62,12,0,0.193548,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,696,0,122,157,0.225575,0,0,1,16.9,0,0,0,0,0,1,0,0,0,0,0,27,3,0,0.111111,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,771,0,136,180,0.233463,0,0,1,19.5,0,0,0,0,0,0,0,0,1,0,0,56,13,0,0.232143,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,980,0,160,224,0.228571,0,0,1,15.3,0,0,0,0,0,0,0,0,1,0,0,27,4,0,0.148148,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,559,0,101,130,0.232558,0,0,1,18.1,0,0,0,0,0,0,0,0,1,0,0,68,14,0,0.205882,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,761,0,122,166,0.218134,0,0,1,20.7,0,0,0,0,0,0,0,0,0,0,0,69,14,0,0.202899,0,0,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,0,0,phish
0,0,1,0,749,0,125,173,0.230975,0,0,1,25,0,0,0,0,0,0,0,0,1,0,0,39,6,0,0.153846,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,612,0,105,144,0.235294,0,0,1,21.5,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.076923,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,726,0,120,162,0.22314,0,0,1,14.1,0,0,0,0,0,0,0,0,1,0,0,67,15,0,0.223881,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,637,0,114,147,0.230769,0,0,1,20.7,0,0,0,0,0,0,0,0,1,0,0,42,6,0,0.142857,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,937,0,156,204,0.217716,0,0,1,16.9,0,0,0,0,0,0,0,0,1,0,0,34,5,0,0.147059,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,937,0,156,204,0.217716,0,0,1,21.9,0,0,0,0,0,0,0,0,1,0,0,34,5,0,0.147059,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,681,0,116,155,0.227606,0,0,1,21.5,0,0,0,0,0,0,0,0,1,0,0,71,16,0,0.225352,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,727,0,119,161,0.221458,0,0,1,23.3,0,0,0,0,0,0,0,0,1,0,0,30,5,0,0.166667,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,692,0,117,156,0.225434,0,0,1,14.7,0,0,0,0,0,0,0,0,1,0,0,62,13,0,0.209677,0,0,0,0,1,1,1,0,0,1,6,0,0,1,0,0,0,0,0,phish
0,0,1,0,712,0,119,168,0.235955,0,0,1,20.3,0,0,0,0,0,0,0,0,1,0,0,75,15,0,0.2,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,660,0,111,151,0.228788,0,0,1,22.4,0,0,0,0,0,0,0,0,0,0,0,64,15,0,0.234375,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,693,1,114,160,0.23088,0,0,1,21.1,0,0,0,0,0,0,0,0,1,0,0,74,16,0,0.216216,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,phish
0,0,1,0,632,0,110,144,0.227848,0,0,1,25.8,0,0,0,0,0,0,0,0,0,0,0,56,12,0,0.214286,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,711,0,123,166,0.233474,0,0,1,25.8,0,0,0,0,0,0,0,0,0,0,0,40,9,0,0.225,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,903,0,153,206,0.228128,0,0,1,17.3,0,0,0,0,0,0,0,0,1,0,0,58,13,0,0.224138,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,720,1,125,168,0.233333,0,0,1,11.7,0,0,0,0,0,0,0,0,1,0,0,56,13,0,0.232143,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,134,0,22,29,0.216418,0,0,1,18.5,0,0,0,0,0,1,0,0,1,0,0,36,5,0,0.138889,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,566,0,96,134,0.236749,0,0,1,22.2,0,0,0,0,0,1,0,0,1,0,0,70,14,0,0.2,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,761,0,128,174,0.228647,0,0,1,20.3,0,0,0,0,0,0,0,0,1,0,0,46,6,0,0.130435,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,691,0,121,166,0.240232,0,0,1,20.6,0,0,0,0,0,0,0,0,1,0,0,55,9,0,0.163636,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
1,0,1,0,686,0,125,159,0.231778,0,0,1,11.7,0,0,0,0,0,0,0,0,1,0,0,41,7,0,0.170732,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,560,0,97,131,0.233929,0,0,1,26,0,0,0,0,0,0,0,0,1,0,0,63,15,0,0.238095,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,679,0,120,157,0.231222,0,0,1,17.6,0,0,0,0,0,0,0,0,1,0,0,30,5,0,0.166667,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,647,0,109,142,0.219474,0,0,1,20.1,0,0,0,0,0,0,0,0,1,0,0,74,16,0,0.216216,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,136,0,22,29,0.213235,0,0,1,26.1,0,0,0,0,0,1,0,0,1,0,0,33,5,0,0.151515,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,595,0,107,140,0.235294,0,0,1,12.5,0,0,0,0,0,0,0,0,1,0,0,44,7,0,0.159091,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
1,0,1,0,1320,18,156,299,0.226515,0,1,1,19.1,0,0,0,0,0,0,0,0,0,0,0,60,8,0,0.133333,0,0,0,1,2,1,0,0,1,1,4,0,0,1,0,0,0,0,0,phish
1,0,1,0,4261,10,233,909,0.21333,0,0,1,7.9,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0.216216,0,0,0,0,2,4,2,0,0,4,2,0,0,0,0,0,0,0,0,phish
1,0,1,0,1125,16,139,239,0.212444,0,0,1,13.8,1,0,0,0,1,0,0,0,0,0,0,24,4,0,0.166667,0,0,0,1,4,1,0,0,1,1,4,0,0,1,0,0,0,0,0,phish
0,0,1,0,777,0,136,188,0.241956,0,0,1,20.9,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0.111111,0,0,0,0,1,1,1,0,0,1,7,0,0,0,0,0,0,0,0,phish
0,0,1,0,745,0,125,168,0.225503,0,0,1,21.5,0,0,0,0,0,0,0,0,0,0,0,48,10,0,0.208333,0,0,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,0,0,phish
1,0,1,0,1048,16,125,224,0.21374,0,0,1,10.9,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0.166667,0,0,0,1,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,phish
0,0,1,0,645,0,111,157,0.243411,0,0,1,23.3,0,0,0,0,0,1,0,0,0,0,0,64,15,0,0.234375,0,0,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,0,0,phish
0,0,1,0,138,0,23,30,0.217391,0,0,1,14.5,0,0,0,0,0,1,0,0,0,0,0,18,5,0,0.277778,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
1,0,1,0,2406,11,170,509,0.211554,0,0,1,8.6,1,0,0,0,0,0,0,0,0,0,0,40,5,0,0.125,0,0,0,0,2,2,0,0,0,4,4,0,0,0,0,0,0,0,0,phish
0,0,1,0,914,0,154,202,0.221007,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,60,14,0,0.233333,0,0,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,0,0,phish
0,0,1,0,714,1,118,166,0.232493,0,0,1,17.3,0,0,0,0,0,0,0,0,0,0,0,46,12,0,0.26087,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
1,0,1,0,772,0,125,169,0.218912,0,0,1,20.9,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0.1,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,1,2667,0,245,567,0.212598,0,0,1,24.6,0,0,0,0,0,0,0,0,1,0,0,41,9,0,0.219512,0,0,0,0,2,0,1,0,0,1,5,0,0,1,0,0,0,0,0,phish
0,0,1,0,128,0,20,27,0.210938,0,0,1,23.7,0,0,0,0,0,1,0,0,0,0,0,25,4,0,0.16,0,0,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,0,0,phish
0,0,1,0,594,0,101,143,0.240741,0,0,1,25.9,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0.2,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,655,0,107,140,0.21374,0,0,1,8.5,0,0,0,0,0,0,0,0,1,0,0,64,14,0,0.21875,0,0,0,0,1,1,1,0,0,1,6,0,0,0,0,0,0,0,0,phish
0,0,1,0,637,0,111,150,0.235479,0,0,1,16.7,0,0,0,0,0,0,0,0,0,0,0,55,13,0,0.236364,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,617,0,113,149,0.241491,0,0,1,17.5,0,0,0,0,0,1,7,0,0,0,0,42,10,0,0.238095,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,634,0,116,147,0.231861,0,0,1,21.5,0,0,0,0,0,0,0,0,0,0,0,25,6,0,0.24,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,658,0,116,148,0.224924,0,0,1,16.7,0,0,0,0,0,0,0,0,0,0,0,52,12,0,0.230769,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
1,0,1,0,607,0,106,133,0.21911,0,0,1,22.1,0,0,0,0,0,0,0,0,0,0,0,28,5,0,0.178571,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,680,0,105,152,0.223529,0,0,1,22.5,0,0,0,0,0,0,0,0,0,0,0,52,12,0,0.230769,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,697,0,115,159,0.228121,0,0,1,21.3,0,0,0,0,0,0,0,0,0,0,0,55,12,0,0.218182,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,813,1,144,199,0.244772,0,0,1,26.4,0,0,0,0,0,0,0,0,0,0,0,42,10,0,0.238095,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,803,0,134,187,0.232877,0,0,1,16.3,0,0,0,0,0,0,0,0,0,0,0,42,10,0,0.238095,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,0,623,0,105,143,0.229535,0,0,1,17.5,0,0,0,0,0,0,0,0,0,0,0,65,15,0,0.230769,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
0,0,1,1,2644,42,194,552,0.208775,0,0,1,12.5,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0.142857,0,0,0,0,1,1,0,0,0,1,4,0,0,1,0,0,0,0,0,phish
0,0,1,0,865,0,150,201,0.23237,0,0,1,21.4,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0.125,0,0,0,0,1,1,1,0,0,1,5,0,0,1,0,0,0,0,0,phish
0,0,1,0,724,0,123,158,0.218232,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,50,12,0,0.24,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,0,0,0,0,phish
